date,open,high,low,close,adj_close,volume
2023-08-03,41659.58806823619,41805.66896933432,41512.80153831975,41571.64636412245,41571.64636412245,21976.924992124266
2023-08-04,40176.23305422762,40644.366749442095,40237.089101862824,40283.97066192609,40283.97066192609,14006.199900270676
2023-08-05,39356.07060541643,39326.713506055436,39061.6678272972,39218.42096041448,39218.42096041448,20868.703955927187
2023-08-06,37850.340775843164,37970.858593902376,37680.919351378594,37819.027561841845,37819.027561841845,42638.23157660826
2023-08-07,38532.366395293706,38578.96189585316,38280.42143261156,38463.65981570781,38463.65981570781,25132.62428661038
2023-08-08,40597.823573651665,40969.37794615279,40284.805046077716,40451.169487723804,40451.169487723804,13535.878685870335
2023-08-09,41476.73887228482,41697.14578688667,41574.46123922631,41587.896897236176,41587.896897236176,23689.020991156183
2023-08-10,41977.27420112752,42059.21756007868,41837.70476117602,41980.85675899817,41980.85675899817,49255.333369651205
2023-08-11,39261.518968064476,39610.44673695522,39178.25401005787,39314.6644232004,39314.6644232004,35187.34381036812
2023-08-12,36946.67938389178,37140.137310384154,36806.01609536114,37103.465326428326,37103.465326428326,26646.43785624631
2023-08-13,35966.293582729,35934.684554803105,35815.6119366945,35931.62258496851,35931.62258496851,16661.5405398908
2023-08-14,35981.60918893739,35846.31183369917,35682.57263367187,35730.45353377895,35730.45353377895,49447.07189134779
2023-08-15,37962.84405659557,38170.76790472897,38046.91480898556,38146.851831046144,38146.851831046144,42833.96037052515
2023-08-16,39028.74572626222,39226.58757554348,38937.57333318332,39031.97378736717,39031.97378736717,21259.092098036774
2023-08-17,39298.72837731905,39473.98838414447,39219.48303022836,39234.67408381157,39234.67408381157,12802.747828847578
2023-08-18,38266.79352685703,38286.191621296806,38105.94922301947,38254.48570669141,38254.48570669141,12265.02229510232
2023-08-19,37264.80426986797,37281.57798302153,37179.66728458341,37276.117075119546,37276.117075119546,14815.125980221354
2023-08-20,35382.705697421974,35699.280925581195,35265.094849301095,35512.627333766555,35512.627333766555,33230.74334457687
2023-08-21,36540.210423930956,36605.588199875245,36343.100536759084,36516.93174963694,36516.93174963694,47150.536848219694
2023-08-22,38046.56452774649,38299.201468253465,37944.78275799473,38122.24092544808,38122.24092544808,29869.73712023938
2023-08-23,39012.68707472759,39266.26845721013,39079.02202438973,39231.679245225445,39231.679245225445,43717.81929824789
2023-08-24,40004.91274420134,40227.795218178435,39877.86595506045,39885.45352214997,39885.45352214997,27835.464794392312
2023-08-25,39035.263286157686,39213.80493275975,38802.75890561126,38939.42470417348,38939.42470417348,38343.341830713005
2023-08-26,36945.477087174266,37263.023269064506,36898.44822557329,36940.31098948916,36940.31098948916,39274.90949146003
2023-08-27,35952.560835041484,36223.88743171963,35715.05775666771,35929.65336622091,35929.65336622091,16958.548236133545
2023-08-28,36267.15090885447,36201.583843013286,35686.94460865904,36159.71910758291,36159.71910758291,24448.64235903247
2023-08-29,37839.104391187684,37950.48497324186,37659.47321898288,37816.670425509874,37816.670425509874,35492.086261520955
2023-08-30,39838.330163547886,39955.90934555097,39471.719487441,39747.928408071755,39747.928408071755,12827.864327374647
2023-08-31,40933.91113584996,41084.782463884716,40902.89563681637,40963.65935593734,40963.65935593734,24461.607510518264
2023-09-01,39430.39131461808,39664.394883470064,39154.880439735454,39299.19294076068,39299.19294076068,31391.978651247697
2023-09-02,38698.78292457716,38802.28952625175,38620.53107721494,38666.70435198389,38666.70435198389,49848.979721785545
2023-09-03,36664.50698081997,36742.68406808852,36354.44965379518,36645.10178645938,36645.10178645938,28981.342504897628
2023-09-04,36864.92566986328,37423.393421387584,36724.21061878983,36991.931778734484,36991.931778734484,42642.27028457294
2023-09-05,38914.978612708226,39007.42601187872,38747.69930267173,38886.283027278056,38886.283027278056,27282.69140266471
2023-09-06,40543.77611469754,40775.39068084885,40505.7994422952,40626.97160644698,40626.97160644698,41855.628904788355
2023-09-07,40674.51611367673,40798.20290241088,40394.468805088116,40738.344386329576,40738.344386329576,33816.59206480434
2023-09-08,39507.18703255614,39849.07285326751,39190.221524754124,39588.72459538775,39588.72459538775,45463.817660095934
2023-09-09,37536.59535876344,37955.52109129874,37489.887534396694,37643.21885195337,37643.21885195337,26437.702094004395
2023-09-10,36515.45494801973,36309.37863753119,36193.06638053632,36302.97780771804,36302.97780771804,34172.17679285916
2023-09-11,37283.63530222023,37301.184970090624,36978.58381862543,37150.50139602139,37150.50139602139,35200.7472247531
2023-09-12,39121.23853451973,39021.196212893126,38851.7756543474,38929.2017843053,38929.2017843053,26695.317672018933
2023-09-13,40060.6501300208,40318.48270592678,40173.85738838991,40182.939631976355,40182.939631976355,15772.48174749926
2023-09-14,41062.58748447693,41458.13955899116,41050.38442537736,41055.46210948584,41055.46210948584,13742.376276493422
2023-09-15,40034.20244164048,40190.86027037744,39779.61857292136,40163.55320416089,40163.55320416089,10666.862023985324
2023-09-16,38801.409499755784,38944.04329773792,38868.21143825664,38870.97898747549,38870.97898747549,44941.37056980858
2023-09-17,38048.422044332365,38177.170803847,38002.28918786119,38140.23474267402,38140.23474267402,19458.996489547782
2023-09-18,38272.41817764998,38417.885034911764,38049.83521252587,38148.459777005824,38148.459777005824,18460.26997127072
2023-09-19,39428.93893439853,39662.88470991083,39179.83550151494,39468.561902208705,39468.561902208705,39441.41601704262
2023-09-20,41549.23928344114,41682.48413166062,41191.09997121588,41442.401350071734,41442.401350071734,22800.64452349567
2023-09-21,42230.72111154021,42301.68787837564,42007.66798523176,42170.30902258136,42170.30902258136,30241.787696473464
2023-09-22,41344.66343504654,41323.68175637245,41058.5069737697,41114.29955983606,41114.29955983606,16500.442611898252
2023-09-23,39326.0135530715,39581.28852589093,39418.0059416863,39473.95797538547,39473.95797538547,48389.828858478766
2023-09-24,39193.155081495155,39304.37258844908,38909.15737830613,39067.23175751648,39067.23175751648,44063.25600068949
2023-09-25,39308.8126899315,39337.959265024445,39126.15834397766,39194.168602891434,39194.168602891434,44551.58491860013
2023-09-26,40970.57205497514,41267.11947593901,40953.78733933394,41067.90993877785,41067.90993877785,26270.94994288021
2023-09-27,42667.71959150952,42718.3652755761,42373.36932575564,42567.00625786221,42567.00625786221,40494.44854828691
2023-09-28,42914.50269234412,43165.25032938986,42814.62651940483,42880.888196041495,42880.888196041495,15755.046215591206
2023-09-29,42361.970330276585,42684.984686663025,42262.270609370375,42384.717956271925,42384.717956271925,10344.760103671211
2023-09-30,41016.02730596376,41162.95682242938,40881.3907493494,41098.42085466096,41098.42085466096,10798.917303121125
2023-10-01,40387.706061753124,40509.78361018905,40294.534900902254,40459.61700689804,40459.61700689804,33464.06949618242
2023-10-02,41740.06015984663,41800.71777863785,40945.2600652063,41535.07895026804,41535.07895026804,28215.796209917633
2023-10-03,43145.84179828155,43257.01951826593,42896.83760023845,43145.7735163858,43145.7735163858,30720.61395634079
2023-10-04,45165.15564748782,45178.120201751,44816.72777409307,45086.942647334676,45086.942647334676,10298.525616688776
2023-10-05,45275.44187066406,45787.53227781103,45090.0402174821,45354.53180883081,45354.53180883081,26907.464786297027
2023-10-06,44393.07102468962,44599.75996538781,44374.683106968085,44471.056319311785,44471.056319311785,38722.72644803443
2023-10-07,42815.17799694806,42892.54754163932,42597.52655654748,42706.97951602307,42706.97951602307,27707.748078697434
2023-10-08,41574.96121160099,41721.32145773556,41600.14206569267,41709.91883275614,41709.91883275614,39288.768252488895
2023-10-09,42388.69850847696,42483.93834104014,42379.22872655675,42430.21988526749,42430.21988526749,19320.75857587339
2023-10-10,43624.70493005927,43926.995874234555,43596.21133695146,43621.302188952046,43621.302188952046,42525.680179269024
2023-10-11,46278.82573228019,46369.25562335411,46202.11256726431,46267.68847209618,46267.68847209618,33537.24961813809
2023-10-12,46169.49299263762,46295.061536949164,46170.22371988057,46187.402321139234,46187.402321139234,18430.52397719625
2023-10-13,44574.331327091735,44749.2508164441,44090.88927443264,44534.74934898214,44534.74934898214,19468.81903415332
2023-10-14,43484.085085209095,43487.790055535894,43368.83958351228,43414.799509627315,43414.799509627315,35121.21858278148
2023-10-15,42838.53594539137,42932.91412431324,42594.79090399337,42765.072190845436,42765.072190845436,43197.58372849773
2023-10-16,43401.27425829761,43708.816477968605,43464.812355382695,43499.8546391644,43499.8546391644,26625.111281166206
2023-10-17,45385.804529305045,45807.49135697313,44817.168238577244,45414.22003909793,45414.22003909793,20332.017165103687
2023-10-18,47127.76558416347,47419.53072396384,46934.792964880915,47008.289297975774,47008.289297975774,44680.46427642402
2023-10-19,47071.849370783166,47203.02632517012,46919.6787147913,46982.38465202578,46982.38465202578,36770.7316700334
2023-10-20,45837.442320211274,46018.97899007653,45790.36796496393,45974.72826535938,45974.72826535938,27923.41949132306
2023-10-21,43972.29012353367,43992.50479347623,43840.604556056605,43937.14213349845,43937.14213349845,29516.007811172072
2023-10-22,43181.32080950657,43440.62467400587,43295.12443635368,43379.14333444405,43379.14333444405,18170.258717455858
2023-10-23,43733.03067369187,43891.48462599369,43606.9670648427,43728.33718348583,43728.33718348583,35072.10520259375
2023-10-24,45105.55793206555,45087.8759280629,44504.47251742504,44915.78123039095,44915.78123039095,24349.700421715548
2023-10-25,46260.49168313888,46471.896442579564,46129.103267800594,46355.280954865775,46355.280954865775,49825.80706697397
2023-10-26,46901.03691724738,47017.893564553815,46889.742806434246,46984.469221796535,46984.469221796535,29207.340610475512
2023-10-27,45733.4512577887,45713.564269729075,45471.77205363511,45657.04827963142,45657.04827963142,29435.424247584528
2023-10-28,43392.65265422216,43596.671030979836,43435.83027647468,43546.93280574313,43546.93280574313,32634.071496426874
2023-10-29,42559.94224273739,42944.68686092988,42439.48044342867,42623.21774572589,42623.21774572589,46670.24012474987
2023-10-30,43228.0676848313,43266.61856140077,43084.95020835211,43168.42357107312,43168.42357107312,42032.723994390006
2023-10-31,44451.71604392002,44662.12018589892,44456.12664584138,44515.14462868896,44515.14462868896,28045.202791913656
2023-11-01,45856.221122459996,46012.39437491458,45684.65477731216,45879.818121181095,45879.818121181095,38747.97063891184
2023-11-02,46492.98420068432,46653.26040114988,46234.874740864325,46418.56562965281,46418.56562965281,33449.41995123046
2023-11-03,44691.119401494616,44685.1691048817,44399.82131785168,44648.964793140956,44648.964793140956,29694.681948049958
2023-11-04,42272.90946947725,42505.594019438875,42235.24080764774,42246.22762984771,42246.22762984771,17692.63091137402
2023-11-05,40807.53462553127,40921.3844438088,40699.530882508436,40841.44685345827,40841.44685345827,28557.450538195637
2023-11-06,41194.451928922084,41287.71719615355,40905.74483526012,41157.445817395186,41157.445817395186,19832.743480902987
2023-11-07,42900.718977485485,43018.81558184542,42869.68883541059,42913.09224549546,42913.09224549546,46593.68599406619
2023-11-08,45296.743560264236,45368.235803022675,45189.2664415805,45250.96299927166,45250.96299927166,23416.272539853875
2023-11-09,46052.82214815383,46350.17196495236,45617.17205339652,46102.51535066563,46102.51535066563,48090.56058133489
2023-11-10,44958.73052248268,44981.241735267846,44890.39545484849,44976.98741992063,44976.98741992063,31322.211603788448
2023-11-11,43169.47826060912,43330.24064238411,42992.95053971347,43268.47403986432,43268.47403986432,35261.77514704641
2023-11-12,41718.14993078161,42062.09368070928,41608.695890948045,41721.65069178223,41721.65069178223,31717.61777957311
2023-11-13,42054.01657721605,42183.26729947665,41930.84000449305,42135.116663578934,42135.116663578934,15175.224678668035
2023-11-14,43479.57534440397,44111.31661225625,43173.291434846185,43590.97998942017,43590.97998942017,25032.84876031764
2023-11-15,45378.398029676144,45465.63384401691,45035.335252443016,45352.531914890606,45352.531914890606,13965.844491104957
2023-11-16,45382.91296049311,45713.791534738506,44985.654105879534,45361.638982907345,45361.638982907345,34918.161767335274
2023-11-17,44654.04094775957,44726.42189848561,44201.56053919035,44575.75357426471,44575.75357426471,27874.967808017558
2023-11-18,43600.00519770361,43719.349431637675,43565.19491918694,43643.11775466112,43643.11775466112,41119.39886283747
2023-11-19,42583.98429935306,42801.129565485935,42369.52046829412,42543.17901466939,42543.17901466939,18818.819239974793
2023-11-20,43221.83717273908,43301.3936857657,43059.83159828722,43166.75741551171,43166.75741551171,16582.642337173398
2023-11-21,45156.49943745172,45139.713253465314,44584.872508865184,45112.02205666856,45112.02205666856,26253.289238550715
2023-11-22,46429.039097746914,46756.464113285,46510.9293647077,46511.60446602713,46511.60446602713,47063.415328735246
2023-11-23,47061.30959495229,47088.17789818237,46980.809012156555,47046.37324672517,47046.37324672517,38416.87260049647
2023-11-24,46043.52481095826,46177.21487219465,45822.256753445225,46007.11078135279,46007.11078135279,26756.944991716748
2023-11-25,44357.66140121313,44473.04824448328,44154.16436406383,44356.94355452234,44356.94355452234,30690.886790172422
2023-11-26,42716.23223099424,43042.59567771547,42907.742564550674,42924.87999683135,42924.87999683135,13368.520447083934
2023-11-27,43375.90658615102,43693.83852462395,43174.772698541754,43359.85762375367,43359.85762375367,49383.03585504452
2023-11-28,45430.30251861749,45287.98372064237,45157.97266354291,45209.04941467777,45209.04941467777,36656.29218779676
2023-11-29,47498.809937000915,47773.990476283645,47355.744599404,47534.81386387661,47534.81386387661,21416.1627385369
2023-11-30,48364.36410692662,48526.092350356186,48355.551648880115,48437.17181671216,48437.17181671216,33432.33576860977
2023-12-01,48505.53923567583,48707.53067703382,48269.04130074665,48468.20437970469,48468.20437970469,14379.29464275976
2023-12-02,46416.76314320245,46507.481903019674,46255.29807379106,46385.525322155794,46385.525322155794,48633.46675230334
2023-12-03,45895.40049129448,45802.93040808743,45604.43675142151,45776.12697475284,45776.12697475284,16991.399515334637
2023-12-04,46164.733701823956,46293.458156360684,46243.59640342336,46290.52051741484,46290.52051741484,35921.21272220857
2023-12-05,49058.75265458264,49142.59429194159,48977.96703033314,48985.614629325144,48985.614629325144,19818.178501557217
2023-12-06,50240.70033807401,50311.31421871764,49891.93984902216,50181.65813194887,50181.65813194887,38702.45530594143
2023-12-07,50170.30509695731,50208.70938037292,50124.58442105001,50184.519750651365,50184.519750651365,41072.85468961124
2023-12-08,48873.13349395833,48923.17125094756,48829.22383875781,48839.26476216616,48839.26476216616,36936.78915645731
2023-12-09,46181.257372066124,46255.810059466705,45554.15300570029,46078.31162390629,46078.31162390629,34579.9784102077
2023-12-10,44857.10698530554,44857.367107367376,44547.48204214786,44769.87544730269,44769.87544730269,45698.763758080466
2023-12-11,44698.72972511131,44957.50792788424,44520.196208568195,44813.031656318686,44813.031656318686,13145.068439590323
2023-12-12,46570.43701353373,46562.987825276534,46289.04944016502,46488.42119485818,46488.42119485818,23236.590631207808
2023-12-13,48253.02296754482,48604.88459829475,48203.36454715004,48259.49182804807,48259.49182804807,19931.49918523384
2023-12-14,49627.58719725048,49700.227024571854,49268.575690609905,49620.29978744893,49620.29978744893,49520.55848261686
2023-12-15,49057.27273987896,49094.88998592917,48975.53194625742,49049.95304077879,49049.95304077879,25575.591186674937
2023-12-16,47047.47163796279,47249.01410321724,46984.664097709036,47062.49593684262,47062.49593684262,39304.50796961595
2023-12-17,45686.9006851159,45851.4030819918,45557.105804801686,45567.729935405194,45567.729935405194,37389.00655524018
2023-12-18,46228.04026496641,46588.57382334749,45991.69828446761,46236.412060951334,46236.412060951334,18483.24949909511
2023-12-19,47064.533489903995,47481.61936565633,46957.19425598013,47176.48810274231,47176.48810274231,19559.907208462053
2023-12-20,49653.0571453739,49944.926951656314,49567.274673471635,49692.41013097088,49692.41013097088,21251.382542121362
2023-12-21,50722.72220280547,50815.224360302906,50441.00329220467,50704.85273112442,50704.85273112442,26445.091130375167
2023-12-22,49547.627717738535,49936.34609644248,49384.110111829694,49424.70623930883,49424.70623930883,19373.002626021073
2023-12-23,46929.443167153295,46981.98321838989,46709.12598577888,46869.133698658414,46869.133698658414,10786.059309873912
2023-12-24,46415.45769210322,46537.42148061733,46487.80630505485,46500.511219977925,46500.511219977925,45175.72227228782
2023-12-25,47114.482828812375,47174.385827658065,46618.476210207664,46865.96383714449,46865.96383714449,48624.393255235365
2023-12-26,49111.54216953031,49486.28321606433,48993.60430741515,49085.06463843251,49085.06463843251,23662.815481262718
2023-12-27,50015.582528136634,50300.34416966401,49879.478778074415,49888.04345433673,49888.04345433673,23540.275177018913
2023-12-28,49995.90703929505,50252.7517287714,49999.473935691094,50011.078482652774,50011.078482652774,10283.67251097484
2023-12-29,49021.4775912192,49172.95417191095,48798.4554903076,48968.141666748656,48968.141666748656,37210.02753321496
2023-12-30,47376.573537977994,47411.1320773664,46843.24882072923,47292.62668752616,47292.62668752616,43017.59582994515
2023-12-31,46143.854757198606,46177.707501256504,45900.69522707012,46022.03528602318,46022.03528602318,15864.332014400126
2024-01-01,46861.91962252762,46866.4199352555,46713.9260535339,46756.18279198979,46756.18279198979,16386.65397468603
2024-01-02,47909.78492260718,47986.20499928434,47582.5494313145,47822.56522259988,47822.56522259988,41603.32999885751
2024-01-03,49320.0594522712,49352.243016872795,49253.187635889364,49351.56812539061,49351.56812539061,34651.62993416579
2024-01-04,49777.26387684382,49868.475405544414,49459.12793983105,49834.438481039426,49834.438481039426,11794.422305108681
2024-01-05,49079.35998333797,49136.744842171,48922.15694311232,49046.09923230555,49046.09923230555,34901.879618491264
2024-01-06,47796.21420247923,47842.178884736466,47575.828917479994,47702.90139524512,47702.90139524512,22356.70891375064
2024-01-07,46072.74961348525,46286.08272527701,45857.08835174484,46095.02168356291,46095.02168356291,24749.006218833838
2024-01-08,45857.204334559356,45768.368515246286,45625.81806004527,45750.687137987916,45750.687137987916,40789.25673187521
2024-01-09,48134.979868787166,48285.2242104496,47952.81312270738,47989.71819423855,47989.71819423855,42437.40770690443
2024-01-10,49664.43575362233,49984.405668356376,49635.11891262203,49756.06784552967,49756.06784552967,26014.265073593226
2024-01-11,49720.85504666474,49843.27900890032,49363.43390562456,49804.54711704437,49804.54711704437,47886.11744025419
2024-01-12,49520.52693315176,49677.92890316286,49355.15119966487,49534.5644390423,49534.5644390423,26258.50871808289
2024-01-13,47924.15774690277,48266.703803498465,47638.42147182811,47893.39648008385,47893.39648008385,40873.441409204395
2024-01-14,47385.02970497583,47454.02254352108,47307.18200808464,47437.48640635254,47437.48640635254,29355.090582570363
2024-01-15,48029.188454737196,47918.31768852713,47666.43105276552,47893.96818685048,47893.96818685048,45901.29306088336
2024-01-16,50566.94148074471,50827.22474324129,50484.23648780336,50524.534794592866,50524.534794592866,46310.44974600714
2024-01-17,53006.34256593984,53128.560198026724,53001.09359806987,53002.397861115765,53002.397861115765,13496.672314843354
2024-01-18,53157.04737428229,53505.47569153498,53180.87944875676,53300.63832666914,53300.63832666914,47459.73325240903
2024-01-19,52609.2835547404,53111.68364964999,52607.19703863953,52740.86513638315,52740.86513638315,43021.393660816626
2024-01-20,51392.64876009893,51608.75457417582,51217.71307531505,51364.54783507075,51364.54783507075,41652.42857250667
2024-01-21,50790.0453854582,51119.72448876741,50986.905836790975,51003.30494807369,51003.30494807369,18036.453587420896
2024-01-22,51044.82949854087,50988.86257734643,50852.10967665342,50943.56575757646,50943.56575757646,42204.7683501866
2024-01-23,52870.96874843982,53078.67198022175,52595.619668447696,52886.78413287705,52886.78413287705,44005.309387401474
2024-01-24,55340.49831856264,55090.63037681738,54875.28771363822,55016.18902160317,55016.18902160317,21566.01337816604
2024-01-25,54790.33344324614,54777.29154212537,54401.730480709426,54559.54181818453,54559.54181818453,48090.403134492946
2024-01-26,52904.20898916368,53299.271157275354,52905.58857050256,52922.35389608843,52922.35389608843,11994.40585596657
2024-01-27,50193.09883085028,50512.38123675784,49921.64070206271,50203.73253110341,50203.73253110341,15996.370129885587
2024-01-28,49123.02859951814,49121.240332475194,48941.517888926035,49023.470448117936,49023.470448117936,31503.245522060573
2024-01-29,49975.28137680061,50028.88760246661,49632.746533774094,49804.964115808805,49804.964115808805,33031.69884489239
2024-01-30,51992.53238141451,52184.51253654035,51875.66129313307,52156.33528715811,52156.33528715811,35806.00333203614
2024-01-31,53614.93777613393,54147.26319578197,53653.99466816159,53793.5753226694,53793.5753226694,10678.765172618658
2024-02-01,54968.40215469252,55095.239178084914,54941.99683102226,55030.60563524796,55030.60563524796,48414.67098488521
2024-02-02,53353.26999869468,53324.51675763703,53199.09764689745,53294.996240377295,53294.996240377295,11783.52370936576
2024-02-03,50793.98710364551,50837.5070449684,50684.984635566594,50744.29974459475,50744.29974459475,15722.478108936095
2024-02-04,49777.944374881605,49989.907842836576,49578.3302703297,49670.96722938322,49670.96722938322,10560.58070104228
2024-02-05,50165.75274080919,50388.442514959665,50246.264040519476,50285.72249364572,50285.72249364572,32674.33733176379
2024-02-06,51637.95337860306,51976.10793283233,51807.30603021137,51869.56776489995,51869.56776489995,47290.67535683889
2024-02-07,52521.84077971172,52670.02272732356,52096.04788526623,52436.0393601815,52436.0393601815,36637.88664321857
2024-02-08,52731.382252921445,53388.654322874296,52599.89324977099,52814.20188021797,52814.20188021797,42906.29873921709
2024-02-09,50914.559677763405,51121.9114452124,51078.28134594927,51116.40846420227,51116.40846420227,10531.248138343204
2024-02-10,49766.74583710837,50106.68978184638,49563.97734635893,49752.23946251243,49752.23946251243,31680.611939189042
2024-02-11,48969.29748861944,49222.231762707146,48683.475139092065,48889.97991979757,48889.97991979757,28382.519100220874
2024-02-12,48830.55685321461,48934.18181774399,48763.17715643738,48842.76256642674,48842.76256642674,29958.71776883172
2024-02-13,50140.23691444151,50306.46416513212,49824.16048311314,50186.021753059766,50186.021753059766,12888.527413407519
2024-02-14,51240.67141420209,51350.36248863168,51212.9984583382,51256.60763741668,51256.60763741668,37377.4144427723
2024-02-15,51610.9323523329,51847.66771641064,51478.46384284917,51647.99062857298,51647.99062857298,30128.81659434538
2024-02-16,50945.19841186635,51140.361503024265,50949.58534534176,51080.00312306037,51080.00312306037,40605.95399445056
2024-02-17,48816.66675608868,49041.35087946466,48670.208216319246,48888.134823787725,48888.134823787725,29411.625362468614
2024-02-18,48146.72740628473,48339.98606056021,47937.64703415781,48094.59941578335,48094.59941578335,15975.265449057282
2024-02-19,48284.36100052758,48272.223961685915,48178.09152667192,48252.193146389924,48252.193146389924,35930.27816311288
2024-02-20,49472.7553561569,49496.68412559561,49174.83597172449,49455.949375560216,49455.949375560216,16895.45448420665
2024-02-21,50903.1119926989,51178.22335823555,50999.503174094316,51002.62684088424,51002.62684088424,44895.7825341926
2024-02-22,50889.577903253885,51073.10429027542,50727.27278471012,50907.72821946745,50907.72821946745,34524.64956276966
2024-02-23,49367.6383963864,49630.64067941099,49403.7936650013,49585.34490103069,49585.34490103069,16288.155342278169
2024-02-24,47305.24834501982,47360.873779994516,46983.543893902926,47287.40067863128,47287.40067863128,48493.522299248274
2024-02-25,47367.090350107595,47406.921504572885,47122.04616162072,47224.20457932624,47224.20457932624,30734.618533412824
2024-02-26,47517.14568190073,47825.19468524101,47458.44277798013,47664.55889510494,47664.55889510494,12915.9380748662
2024-02-27,48856.29601907826,49213.426500201946,48783.32187563961,48914.88878641004,48914.88878641004,35073.31617660269
2024-02-28,50654.98206494947,50676.29610728697,50451.166341665135,50622.07138707846,50622.07138707846,20127.956280512408
2024-02-29,51113.91416546874,50992.903360895674,50770.24312194693,50988.62990202599,50988.62990202599,42147.7380750921
2024-03-01,49787.76397486621,49982.02877232579,49654.53693632892,49832.586436496225,49832.586436496225,42712.88294264763
2024-03-02,48371.43947748638,48925.51256246756,48406.29664245427,48440.66451041297,48440.66451041297,49157.894234186475
2024-03-03,47576.96738543176,47950.668778945575,47663.20945567641,47773.85969967337,47773.85969967337,30074.781240980148
2024-03-04,47941.67547859178,48078.700445079456,47696.212744535995,47931.33166566097,47931.33166566097,28198.275189109485
2024-03-05,49447.8227946543,49299.880702063565,49064.6012221846,49243.615190639925,49243.615190639925,40139.02421785922
2024-03-06,50734.017833561964,50719.68013081047,50586.83634371482,50706.281987365495,50706.281987365495,15298.826253677064
2024-03-07,49975.81604687221,50081.2317883314,49788.37434394574,49978.04394479058,49978.04394479058,31876.62055172497
2024-03-08,48207.097979004815,48487.39891930542,48082.24848950829,48174.889747928115,48174.889747928115,31849.90400523404
2024-03-09,47158.212405150545,47265.13214101466,46885.89404425336,47159.3216055454,47159.3216055454,13578.924912415489
2024-03-10,46854.94535930681,47095.09973245719,46766.61195399949,46936.246796532825,46936.246796532825,26719.363420276542
2024-03-11,47316.77930811528,47485.30920118136,46987.946653593805,47234.45131654751,47234.45131654751,44131.39194268808
2024-03-12,49145.49859568784,49181.63402980999,49012.46245584076,49122.922443376665,49122.922443376665,44246.144879786414
2024-03-13,50880.50149114322,51150.05652687454,50753.61397922066,50878.74016594986,50878.74016594986,13969.50659678724
2024-03-14,52743.36650724258,52934.1891064571,52701.54874628448,52840.9031099704,52840.9031099704,13628.835309913235
2024-03-15,52485.48269311798,52362.260196384,52238.72658650756,52355.131899924505,52355.131899924505,20507.81908007741
2024-03-16,50658.63810261255,50915.19419126034,50540.079375412526,50592.16782807924,50592.16782807924,44990.64250215974
2024-03-17,49013.54685827894,49301.7868129071,48961.07057077712,49068.83894201567,49068.83894201567,15156.103402939958
2024-03-18,48788.520807047986,48835.256637039405,48486.62738486455,48688.338321679796,48688.338321679796,38799.87210509785
2024-03-19,50340.505701076196,50552.313272317595,49997.7376465802,50390.26278491472,50390.26278491472,14046.624784524129
2024-03-20,51534.07970832285,51652.39389702015,51542.35004811402,51612.28005757396,51612.28005757396,34925.51414991301
2024-03-21,51247.90543081997,51553.603212453745,51010.91518829559,51323.875742568,51323.875742568,24242.691964765792
2024-03-22,49777.92377937469,50158.19499847918,49935.961794795236,49955.0306346835,49955.0306346835,41556.55851863468
2024-03-23,47762.40559481325,47727.58732674103,47662.561713554984,47715.251356771434,47715.251356771434,19347.617953014545
2024-03-24,47330.14902071058,47599.026808610535,47377.43495345678,47513.26350854442,47513.26350854442,35568.073175598394
2024-03-25,48253.96154368537,48515.42704826457,48316.39682691397,48376.80592681195,48376.80592681195,19427.301383035396
2024-03-26,49765.45345054714,50008.30056251044,49907.12269418558,49973.012251454995,49973.012251454995,38546.41132448615
2024-03-27,52304.56999692233,52386.58253401808,52166.80282534376,52313.17696620142,52313.17696620142,44947.12138242995
2024-03-28,52759.55161379096,52940.10170394789,52707.57205400133,52774.58365981815,52774.58365981815,15072.071965070401
2024-03-29,51265.71327207206,51315.61166999998,51235.15170195414,51298.3828933907,51298.3828933907,44663.82754382014
2024-03-30,50256.68188645361,50575.367458317785,50267.08613795896,50360.939655920665,50360.939655920665,33743.010176571916
2024-03-31,49467.61263665607,50169.10610869866,49277.72158735832,49584.83601199974,49584.83601199974,15084.419634680959
2024-04-01,49535.37246098404,49576.247435460915,49337.57773863199,49488.93547462938,49488.93547462938,27101.67421438848
2024-04-02,50938.903587718116,51174.7457491062,50871.465022086246,50993.95878088896,50993.95878088896,16434.411739403917
2024-04-03,52187.978131651515,52628.928786606266,51953.005673782594,52156.3422994979,52156.3422994979,38013.91555466278
2024-04-04,51799.140105196224,52089.61111475064,51838.84887907381,51887.66497380865,51887.66497380865,40354.72537671799
2024-04-05,51323.30135608843,51429.02593401236,51297.33362428579,51305.19508181132,51305.19508181132,14231.86081091196
2024-04-06,50691.22592967302,50972.39721988375,50533.998769061065,50560.898125941414,50560.898125941414,30245.594107785775
2024-04-07,48874.67225330784,48820.214414803646,48749.28367995486,48816.055673268565,48816.055673268565,42585.00224103669
2024-04-08,49479.021449585045,49665.863419652516,49233.98947504046,49520.26283140669,49520.26283140669,47446.52166203986
2024-04-09,50820.85408918273,50831.71348036811,50578.78084661257,50795.13419214714,50795.13419214714,30540.7146696708
2024-04-10,52127.6976281131,52426.739429395755,51889.32030687984,52151.76414556612,52151.76414556612,48011.16894445628
2024-04-11,52279.077741709094,52407.48255906453,52153.87572517841,52278.28972323962,52278.28972323962,31427.558818241192
2024-04-12,50768.17456742166,50960.57407396656,50534.949008729425,50800.73567263651,50800.73567263651,25767.61978399632
